train_auc,val_auc,train_loss,val_loss
0.3403332531452179,0.6759889125823975,0.9821330904960632,0.6764727830886841
0.637725830078125,0.7170572280883789,0.7153306007385254,0.6203545331954956
0.7014028429985046,0.7157974243164062,0.7159992456436157,0.6895585656166077
0.6896820068359375,0.70622318983078,0.7932695150375366,0.7310630083084106
0.7220747470855713,0.7238599061965942,0.8362668752670288,0.7507808804512024
0.746978759765625,0.714789628982544,0.7208305597305298,0.7369375824928284
0.7107551693916321,0.7329301834106445,0.8400912880897522,0.6709683537483215
0.7282562255859375,0.7425044178962708,0.7140567898750305,0.6376560926437378
0.743988037109375,0.7561098337173462,0.6634218692779541,0.5965167284011841
0.7388588190078735,0.7561098337173462,0.6618419289588928,0.5946978330612183
0.7178178429603577,0.7581254243850708,0.6692864298820496,0.617474377155304
0.7510757446289062,0.747543454170227,0.6385330557823181,0.6278148889541626
0.6906315684318542,0.7606450319290161,0.6820045113563538,0.6195151805877686
0.6826629638671875,0.7742503881454468,0.6871115565299988,0.6051093339920044
0.7807256579399109,0.7873519659042358,0.6161144971847534,0.5760859251022339
0.7656936645507812,0.7888637781143188,0.6214799284934998,0.5662011504173279
0.7717952728271484,0.7928949594497681,0.604965090751648,0.5619363784790039
0.8517284393310547,0.7951624989509583,0.5376624464988708,0.5643585920333862
0.7677505612373352,0.801713228225708,0.6334233283996582,0.5592368245124817
0.7749404907226562,0.8077601194381714,0.6152267456054688,0.5545523166656494
0.7860946655273438,0.8138070106506348,0.6084645986557007,0.542469322681427
0.7830071449279785,0.8196018934249878,0.5926401019096375,0.5369628667831421
0.7732760310173035,0.8266565799713135,0.6127516627311707,0.5298804044723511
0.8199081420898438,0.8319476246833801,0.552499532699585,0.5282137393951416
0.7979297637939453,0.8405139446258545,0.5860713720321655,0.52393639087677
0.8142440915107727,0.8450492024421692,0.5702210068702698,0.521694004535675
0.8297661542892456,0.847064733505249,0.5563044548034668,0.5122983455657959
0.7932357788085938,0.8475686311721802,0.5947222709655762,0.5080412030220032
0.7921096682548523,0.849332332611084,0.5803947448730469,0.501266360282898
0.819610595703125,0.8505921363830566,0.5553719997406006,0.4983566105365753
