train_auc,val_auc,train_loss,val_loss
0.28121471405029297,0.3750315010547638,0.7392722964286804,0.7052018046379089
0.43657684326171875,0.7761400938034058,0.707783579826355,0.6798404455184937
0.679752767086029,0.7722347974777222,0.674907386302948,0.6397022604942322
0.71453857421875,0.7661879658699036,0.652131199836731,0.6235029101371765
0.7635581493377686,0.7634165287017822,0.6150190234184265,0.5994291305541992
0.7261810302734375,0.7629125714302063,0.6207151412963867,0.5901448726654053
0.7241171598434448,0.7596372365951538,0.6106098890304565,0.5771488547325134
0.7417144775390625,0.7586293816566467,0.5848021507263184,0.5724238157272339
0.732818603515625,0.7624087333679199,0.5875444412231445,0.5659740567207336
0.6026655435562134,0.7626606225967407,0.6776673197746277,0.5638652443885803
0.7236785888671875,0.769967257976532,0.5942392349243164,0.5606526732444763
0.7505205869674683,0.7699671983718872,0.5562244057655334,0.5595604777336121
0.7306745052337646,0.7752583026885986,0.582758367061615,0.5575413107872009
0.729156494140625,0.7777777910232544,0.5967813730239868,0.5565145611763
0.727752685546875,0.7873519659042358,0.5893151760101318,0.5543233752250671
0.7601000070571899,0.7956663370132446,0.5860791802406311,0.5530540943145752
0.7567965984344482,0.8007054328918457,0.5760403275489807,0.5501722693443298
0.746368408203125,0.8065003156661987,0.5910630226135254,0.5486078858375549
0.7285676002502441,0.8226253390312195,0.5998682379722595,0.5452528595924377
0.788787841796875,0.8284202814102173,0.5602675080299377,0.5435643792152405
0.7958613038063049,0.8369866609573364,0.5558339357376099,0.5402776002883911
0.7520294189453125,0.841269850730896,0.5894995927810669,0.5386859178543091
0.7628173828125,0.8478206396102905,0.5740997195243835,0.5357062220573425
0.7592669725418091,0.8533635139465332,0.6022782325744629,0.5342898964881897
0.7812881469726562,0.8589065074920654,0.5639004707336426,0.5316879153251648
0.7326114177703857,0.8616780042648315,0.6185687184333801,0.5306327939033508
0.7500779628753662,0.8667171001434326,0.5943220257759094,0.5289350748062134
0.8253936767578125,0.8692365884780884,0.5312933921813965,0.5281190276145935
0.7674173712730408,0.8732678890228271,0.5865834951400757,0.5269029140472412
0.8192291259765625,0.8747795224189758,0.544407069683075,0.5262751579284668
