train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,train_accuracy,val_accuracy,test_loss,test_auc,test_f1,test_accuracy,backbone,pretrain,clf,fold,structure,lr,batchsize,dropprob,fcsizeratio,numfilters,kernelsize,epochs,imagesize,lrdecay,lrbeta,task
0.5697082397984523,0.3392246607082342,0.8497167864611466,0.9283737024221452,0.7935034802784223,0.8690476190476191,0.7673202614379085,0.8562091503267973,0.3670795065106697,0.9126436781609196,0.8148148148148148,0.8058252427184466,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.6858442246524337,0.6709207054836298,0.6819768166521251,0.7799307958477508,0.6967032967032967,0.7317073170731707,0.6392156862745098,0.7124183006535948,0.6767991520826099,0.7057471264367816,0.6666666666666666,0.6407766990291263,DenseNet121,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.5565336530504663,0.4829591097784977,0.8271912695445041,0.907439446366782,0.7755581668625147,0.7837837837837838,0.7503267973856209,0.7908496732026143,0.603146988790012,0.8471264367816091,0.7676767676767676,0.7766990291262136,ResNet50,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.6720475303581338,0.4704149478401234,0.7938773249130971,0.863840830449827,0.7505720823798627,0.8248587570621468,0.7150326797385621,0.7973856209150327,0.4841872199067791,0.8582375478927203,0.8376068376068376,0.8155339805825242,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.8320829337718441,0.6071492453026616,0.6086944479067127,0.7420415224913495,0.6448598130841121,0.7283236994219653,0.6026143790849673,0.6928104575163399,0.6429431131742533,0.7011494252873564,0.6727272727272727,0.6504854368932039,DenseNet121,ImageNet,NonLinear,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
0.5831218042404823,0.4471350910227283,0.8365601672967995,0.8726643598615917,0.7809965237543454,0.8402366863905325,0.7529411764705882,0.8235294117647058,0.4865814621008715,0.8586206896551724,0.8035714285714286,0.7864077669902912,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.4670860120284012,0.6956662921344533,0.8975064744415361,0.9242214532871972,0.8317972350230415,0.7142857142857143,0.8091503267973856,0.5555555555555556,0.6834750048165182,0.9149425287356322,0.7204968944099379,0.5631067961165048,DenseNet121,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.7382317156573526,0.3954857326800527,0.8145539906103287,0.9091695501730104,0.7616766467065869,0.8271604938271605,0.7398692810457517,0.8169934640522876,0.4479766326043212,0.9065134099616858,0.8113207547169812,0.8058252427184466,DenseNet121,ImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.5505731491091984,0.4483663412480572,0.8622017255944715,0.889446366782007,0.8023668639053254,0.8072289156626506,0.7816993464052288,0.7908496732026143,0.6395774796171095,0.8390804597701149,0.7857142857142857,0.7669902912621359,ResNet50,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.5520993988498364,0.5069745745923784,0.8554156799202293,0.8605536332179932,0.8032596041909197,0.8089887640449438,0.7790849673202614,0.7777777777777778,0.5555308044535442,0.8402298850574712,0.7678571428571429,0.7475728155339806,ResNet50,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.6922062391549154,0.6919147785193,0.5777763928704973,0.6506055363321799,0.7062818336162988,0.7142857142857143,0.5477124183006536,0.5555555555555556,0.6921253678868118,0.5444444444444444,0.7204968944099379,0.5631067961165048,DenseNet121,RadImageNet,Linear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.5569506039416868,0.3894575294715906,0.8379519991136593,0.9076124567474048,0.7850467289719626,0.8202247191011236,0.7594771241830065,0.7908496732026143,0.4262401334290365,0.8892720306513409,0.8245614035087719,0.8058252427184466,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.8947083904852275,0.578161378701528,0.6105294500533189,0.7640138408304499,0.6498277841561424,0.7853403141361257,0.6013071895424836,0.7320261437908496,0.5696116286574058,0.7720306513409962,0.7704918032786885,0.7281553398058253,DenseNet121,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
0.6035371929991479,0.3410340970248178,0.8357776946833408,0.9326989619377164,0.7935034802784223,0.8571428571428571,0.7673202614379085,0.8496732026143791,0.4021898334466138,0.9038314176245212,0.8113207547169812,0.8058252427184466,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.5295603780380261,0.543929284694148,0.9193741603999612,0.9266435986159168,0.8587962962962963,0.8734177215189873,0.8405228758169935,0.869281045751634,0.5328469230133352,0.9130268199233716,0.803921568627451,0.8058252427184466,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.4559979300483379,0.3014969564730825,0.8990818064730565,0.951038062283737,0.8375870069605569,0.89171974522293,0.8169934640522876,0.8888888888888888,0.3707302395001198,0.9275862068965516,0.819047619047619,0.8155339805825242,ResNet50,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.5408444981949002,0.3450604381124957,0.842944589859709,0.9311418685121108,0.7981438515081206,0.8607594936708861,0.7725490196078432,0.8562091503267973,0.4124500039711739,0.9088122605363984,0.8235294117647058,0.8252427184466019,ResNet50,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.7819065610567729,0.7488486209726022,0.4691511903278075,0.5060553633217992,0.5644983461962514,0.6051282051282051,0.4836601307189542,0.4967320261437908,0.7023128681969875,0.5965517241379311,0.6615384615384615,0.5728155339805825,DenseNet121,ImageNet,Linear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.680695325876373,0.4980003403292762,0.7364867672109352,0.8347750865051903,0.7029585798816568,0.7607361963190185,0.6718954248366014,0.7450980392156863,0.533749056672587,0.8114942528735631,0.7192982456140351,0.6893203883495146,ResNet50,ImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.5358249247853273,0.5972099066559785,0.900099713324193,0.9121107266435984,0.8401400233372228,0.8258064516129032,0.8209150326797385,0.8235294117647058,0.988419785082919,0.8624521072796935,0.6666666666666666,0.6893203883495146,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.6237610728912104,0.4602962366116592,0.7900411317462296,0.854152249134948,0.75,0.7953216374269005,0.7150326797385621,0.7712418300653595,0.4652872270750768,0.8777777777777779,0.8288288288288288,0.8155339805825242,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
0.6080368961384094,0.4746105219024458,0.8341781267744124,0.8662629757785467,0.7908045977011494,0.7672955974842768,0.7620915032679738,0.7581699346405228,0.532304995268294,0.849808429118774,0.7238095238095238,0.7184466019417476,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.6153574728498272,0.5935797188796249,0.8381112634509119,0.9141868512110726,0.7654320987654321,0.8258064516129032,0.7516339869281046,0.8235294117647058,0.6000516894951607,0.9,0.7924528301886793,0.7864077669902912,DenseNet121,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.8886057866165061,0.5869360675219617,0.8555091611616603,0.8738754325259516,0.8009205983889528,0.8023952095808383,0.7738562091503268,0.7843137254901961,0.9741590867922144,0.8490421455938698,0.7787610619469026,0.7572815533980582,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,beta,0.5,acl
0.649211963485269,0.3696010299757415,0.7829781046158959,0.9133217993079584,0.7494199535962877,0.8452380952380952,0.7176470588235294,0.8300653594771242,0.4527974889695065,0.8685823754789271,0.7636363636363637,0.7475728155339806,ResNet50,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.8179405951032451,0.6477945801479364,0.8632992646142341,0.8723183391003461,0.819557625145518,0.7777777777777778,0.7973856209150327,0.7647058823529411,1.0394432486839664,0.8310344827586207,0.7766990291262136,0.7766990291262136,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
0.7597164162623337,0.7119817924655341,0.6420845624385447,0.8174740484429066,0.6659167604049494,0.0,0.611764705882353,0.4444444444444444,0.7367266260304497,0.7191570881226054,0.0,0.4368932038834951,DenseNet121,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
1.2439452057570417,0.6386889398487565,0.8895986538701235,0.9373702422145328,0.8261904761904761,0.8186528497409327,0.8091503267973856,0.7712418300653595,0.9192075092815658,0.8846743295019156,0.832,0.7961165048543689,ResNet50,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,cosine,0.5,acl
0.6402285603915944,0.5454421828385272,0.8662664284626145,0.8785467128027681,0.7943595769682726,0.7904191616766467,0.7712418300653595,0.7712418300653595,0.6614372417764757,0.868199233716475,0.7924528301886793,0.7864077669902912,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,beta,0.5,acl
0.5076073332160127,0.4264911896263073,0.8978007672386334,0.9044982698961938,0.8327485380116959,0.8402366863905325,0.8130718954248366,0.8235294117647058,0.5678733928689679,0.8766283524904215,0.8035714285714286,0.7864077669902912,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
0.6387595011517893,0.7822687314226736,0.8039248272328168,0.9245674740484428,0.7496977025392987,0.7142857142857143,0.7294117647058823,0.5555555555555556,0.7728266478742211,0.8793103448275862,0.7204968944099379,0.5631067961165048,DenseNet121,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
0.5798571059906404,0.5809071566544327,0.8204121484066642,0.8974048442906575,0.7733026467203682,0.7887323943661971,0.742483660130719,0.803921568627451,0.6024013445215318,0.8448275862068965,0.6818181818181818,0.7281553398058253,DenseNet121,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,beta,0.5,acl
0.5657051325623506,0.4936787133512933,0.8605398368579225,0.8835640138408305,0.8205128205128205,0.7581699346405228,0.7986928104575164,0.7581699346405228,0.6344717150752984,0.8417624521072797,0.7326732673267327,0.7378640776699029,ResNet50,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.6087332903949264,0.7217003597932703,0.7829919536887004,0.8520761245674741,0.746031746031746,0.0232558139534883,0.7071895424836602,0.4509803921568627,0.7483814740643918,0.7800766283524904,0.0,0.4368932038834951,DenseNet121,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
1.9214868074928233,1.3666507636799532,0.7313176007866273,0.8363321799307958,0.702576112412178,0.7757009345794392,0.6679738562091503,0.6862745098039216,0.9093495341180596,0.871264367816092,0.782608695652174,0.7087378640776699,ResNet50,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,cosine,0.5,acl
0.5808138191310409,0.3785838963938694,0.830798953010096,0.92560553633218,0.789838337182448,0.8535031847133758,0.7620915032679738,0.8496732026143791,0.4793712977066781,0.8885057471264368,0.7961165048543689,0.7961165048543689,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
0.5936289665745754,0.404313889204287,0.8246984364396804,0.8979238754325259,0.7818831942789034,0.7852760736196319,0.7607843137254902,0.7712418300653595,0.4086330055611805,0.8996168582375479,0.8620689655172413,0.8446601941747572,DenseNet121,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.6784847945169685,0.6528673705711864,0.5794313570706442,0.679757785467128,0.6245919477693145,0.7040816326530612,0.5490196078431373,0.6209150326797386,0.6496955827601905,0.6800766283524904,0.7121212121212122,0.6310679611650486,ResNet50,RadImageNet,Linear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.7045530095599056,0.7254836426840888,0.6958085781156951,0.8392733564013841,0.6889632107023411,0.0,0.6352941176470588,0.4444444444444444,0.7399824116993876,0.7969348659003832,0.0,0.4368932038834951,DenseNet121,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.6799663153349185,0.5662420321913326,0.8842182890855457,0.9354671280276816,0.8181818181818182,0.84,0.8013071895424837,0.8431372549019608,0.7105226146364675,0.928735632183908,0.7311827956989247,0.7572815533980582,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,beta,0.5,acl
0.6311651674750584,0.4944742908275205,0.8901837771961167,0.9375432525951558,0.8235294117647058,0.8496732026143791,0.803921568627451,0.8496732026143791,0.5882665312405929,0.9268199233716476,0.8118811881188119,0.8155339805825242,ResNet50,RadImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
0.6885411841417449,0.6771486611927257,0.6754954505795837,0.7802768166089964,0.6603098927294399,0.7668393782383419,0.6274509803921569,0.7058823529411765,0.6775380129953033,0.7544061302681992,0.7384615384615385,0.6699029126213593,DenseNet121,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
0.4419734278145958,0.3739474444997077,0.9069619288988602,0.9448096885813148,0.8464243845252052,0.8516129032258064,0.8287581699346406,0.8496732026143791,0.3534182900363959,0.9478927203065134,0.8679245283018868,0.8640776699029126,ResNet50,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.8205237366794761,0.6117923505165997,0.6398271635713989,0.7399653979238754,0.6597938144329897,0.7052023121387283,0.611764705882353,0.6666666666666666,0.6785157432833921,0.685823754789272,0.6608695652173913,0.6213592233009708,DenseNet121,ImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.4653118661026549,0.635074267589968,0.8946570277119947,0.9031141868512113,0.8351126927639383,0.7142857142857143,0.8183006535947712,0.5555555555555556,0.6332043438281828,0.8957854406130269,0.7204968944099379,0.5631067961165048,DenseNet121,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,cosine,0.5,acl
0.6857131219377705,0.4806099245750826,0.8313182932402676,0.8908304498269896,0.7858823529411765,0.7870967741935484,0.7620915032679738,0.7843137254901961,0.6963438790978738,0.842528735632184,0.7128712871287128,0.7184466019417476,DenseNet121,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,cosine,0.5,acl
0.8311038720062356,0.6893349784651613,0.607261068871439,0.6330449826989619,0.6490066225165563,0.6227544910179641,0.5843137254901961,0.5882352941176471,0.6486298638640098,0.696551724137931,0.6666666666666666,0.6504854368932039,DenseNet121,ImageNet,NonLinear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,beta,0.5,acl
1.24459326890559,0.9439195117919272,0.8601278269419862,0.9183391003460208,0.8042203985932005,0.7741935483870968,0.7816993464052288,0.6797385620915033,0.8848118052899259,0.9061302681992336,0.7808219178082192,0.6893203883495146,ResNet50,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,0.5,16,2,5,256,beta,0.5,acl
0.5930916480379167,0.3965997068710576,0.9219050784549976,0.9399653979238752,0.8627450980392157,0.8658536585365854,0.8444444444444444,0.8562091503267973,0.4952762416265543,0.9337164750957856,0.8518518518518519,0.8446601941747572,ResNet50,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
0.7240519514270857,0.5250454433992797,0.7701954104172726,0.8259515570934255,0.7328767123287672,0.7590361445783133,0.6941176470588235,0.738562091503268,0.4825335214438948,0.8754789272030652,0.7735849056603774,0.7669902912621359,ResNet50,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,beta,0.5,acl
0.6926614434111352,0.6918268363460217,0.536346891575609,0.6683391003460207,0.7005347593582888,0.7272727272727273,0.5607843137254902,0.5882352941176471,0.692044234391555,0.5931034482758621,0.7225806451612903,0.5825242718446602,DenseNet121,RadImageNet,Linear,full,freezeall,0.0001,64,0.5,0.5,4,2,5,256,cosine,0.5,acl
0.5415354155247507,0.639493403871075,0.8134045175675488,0.9207612456747406,0.7674684994272624,0.7142857142857143,0.734640522875817,0.5555555555555556,0.6389782804887272,0.8877394636015327,0.7204968944099379,0.5631067961165048,DenseNet121,RadImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.720600876543257,0.4915275587365518,0.712617890232249,0.8420415224913496,0.7085714285714285,0.7810650887573964,0.6666666666666666,0.7581699346405228,0.5382929751016561,0.8268199233716476,0.72,0.7281553398058253,DenseNet121,ImageNet,Conv,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.6626526541180081,0.6490074855829376,0.7643787998393506,0.8534602076124568,0.7330316742081447,0.8021390374331551,0.6915032679738562,0.7581699346405228,0.6480375042239439,0.8310344827586207,0.7936507936507936,0.7475728155339806,DenseNet121,RadImageNet,NonLinear,full,freezeall,0.0001,64,0.5,1.0,4,2,5,256,cosine,0.5,acl
0.9744141391679352,1.708233395043541,0.8884076336089298,0.8724048442906575,0.8157589803012746,0.8177339901477833,0.792156862745098,0.7581699346405228,1.4485139754212015,0.8614942528735633,0.8396946564885496,0.7961165048543689,ResNet50,ImageNet,ConvSkip,full,freezeall,0.0001,64,0.5,1.0,16,2,5,256,beta,0.5,acl
