train_loss,val_loss,train_auc,val_auc
0.7893007093005711,0.7955116033554077,0.5293476822995697,0.4705525197328476
0.7981291002697415,0.6518142223358154,0.5967349098520749,0.5464480874316939
0.696302674876319,0.6221702098846436,0.5985090770439885,0.6162720097146327
0.7037826312912835,0.6600077748298645,0.6168966080724607,0.607164541590771
0.6772040128707886,0.7214322686195374,0.6668067324976072,0.6435944140862173
0.6422571566369798,0.5782921314239502,0.6899409389079534,0.6879174256223437
0.6633362465434605,0.572582483291626,0.7031693784967824,0.7097753491196114
0.6178255889150831,0.6971326470375061,0.7267860338803682,0.7097753491196114
0.6192990369266934,0.6137380599975586,0.7495856385834674,0.7304189435336977
0.6126612000995212,0.5494526028633118,0.7243737890141699,0.7601700060716454
0.5929725845654805,0.5923645496368408,0.774268350569212,0.7680631451123254
0.6028246694140964,0.6003726124763489,0.7545190684065954,0.7686703096539161
0.5789157350858053,0.5306086540222168,0.7803378699099689,0.7795992714025501
0.566317868232727,0.5351676344871521,0.8082187517021888,0.7856709168184578
0.5557526495721605,0.5395570993423462,0.8070670993144555,0.7953855494839102
0.556622576713562,0.516761064529419,0.8025227412439402,0.7996357012750455
0.540173950460222,0.5118224024772644,0.8273844262358865,0.8051001821493625
0.5379570656352572,0.5144824981689453,0.8221397390106684,0.8111718275652702
0.5478142870797051,0.4992883801460266,0.8095727214012809,0.8227079538554949
0.5392661862903171,0.4916471242904663,0.813556816148034,0.8269581056466302
0.5429505123032464,0.5017296671867371,0.8099462302837889,0.825136612021858
0.5149417108959622,0.4942847192287445,0.8424998638248866,0.8269581056466302
0.5171879119343228,0.49075087904930115,0.8391266117297352,0.835458409228901
0.5030586878458659,0.49192696809768677,0.8498338663616345,0.8378870673952642
0.4986621022224426,0.5059104561805725,0.8522072040525714,0.843351548269581
0.5060916410552131,0.510786771774292,0.8471803970088165,0.8445658773527627
0.5047187632984586,0.48478448390960693,0.844021134377602,0.8463873709775349
0.5033694214291042,0.5136604309082031,0.8494759203492309,0.848816029143898
0.5039576689402262,0.5392061471939087,0.8436709698002506,0.8536733454766242
0.5127914627393086,0.48348596692085266,0.8285827672339333,0.8548876745598057
