train_loss,val_loss,train_auc,val_auc
0.7933208651012844,0.6345323920249939,0.5157457338282326,0.5525197328476017
0.777586943573422,0.5924615859985352,0.5233092886990218,0.6259866423800851
0.7561135331789652,0.5874429941177368,0.5479764378146618,0.6751669702489375
0.7327695594893562,0.5663009285926819,0.579530156951545,0.6909532483302976
0.7110653731558058,0.5620364546775818,0.6004233100668426,0.6970248937462052
0.6915231982866923,0.577926516532898,0.6254561866299382,0.6854887674559805
0.6927247948116726,0.5790578126907349,0.6328874571048393,0.6976320582877961
0.6582087808185153,0.5932033658027649,0.6685497739493117,0.703096539162113
0.65895985894733,0.5823265314102173,0.6715300635743243,0.7103825136612022
0.61375077035692,0.5749652981758118,0.7239224657811394,0.7219186399514268
0.602199998166826,0.5726702213287354,0.7310580417240546,0.7407407407407408
0.5919247335857816,0.5503093600273132,0.7444109842737198,0.7668488160291439
0.5991335140334235,0.5402503609657288,0.7444654543190856,0.7923497267759563
0.5979664987987943,0.5104713439941406,0.7504727221794243,0.8105646630236795
0.5737295362684461,0.5037304162979126,0.7702842558224587,0.8081360048573163
0.5935990876621671,0.53590989112854,0.7465897860883504,0.77170613236187
0.6092793703079223,0.53261399269104,0.736310510384325,0.7540983606557377
0.5898307760556539,0.5323183536529541,0.7550326431200441,0.7474195506982392
0.5755142145686679,0.5324712991714478,0.7703465073028768,0.7528840315725561
0.5452719801002078,0.5172057747840881,0.7909906544965022,0.7735276259866424
0.5552502671877543,0.5141597986221313,0.7889908256880733,0.7838494231936854
0.5584851980209351,0.5395304560661316,0.7839328929041093,0.7899210686095931
0.5374014364348517,0.5305579900741577,0.8081720630918754,0.8032786885245902
0.5608151409361097,0.5002497434616089,0.7870065597497491,0.8190649666059502
0.5570955104298062,0.5298489928245544,0.7897067177128806,0.827565270188221
0.5383387049039204,0.5330013632774353,0.8036588307615691,0.8287795992714024
0.5655657304657831,0.5145983099937439,0.7801044268584013,0.8293867638129933
0.554280760553148,0.533379316329956,0.7871466255806896,0.8336369156041287
0.5685939206017389,0.5343195199966431,0.7786570799386823,0.8409228901032179
0.528967723581526,0.5166604518890381,0.8141092980367439,0.8391013964784456
