train_loss,val_loss,train_auc,val_auc
0.6924990831757109,0.6798539161682129,0.5083006943208117,0.6084183673469388
0.6740834813801942,0.6837554574012756,0.6395837042312029,0.5676020408163265
0.6493282259236491,0.6738030910491943,0.7348006053053232,0.7538265306122449
0.6194292406913231,0.6538695096969604,0.8286896920064091,0.8246173469387755
0.5969487211701028,0.6233643889427185,0.8950804106581213,0.8571428571428572
0.5830994689577487,0.5874742269515991,0.9312503708978696,0.8743622448979592
0.5451334184174286,0.5498112440109253,0.9486380630229662,0.8832908163265307
0.5211831527649953,0.5185326933860779,0.9520429054655509,0.903061224489796
0.4949964628087329,0.492479532957077,0.961582398670702,0.9158163265306123
0.4701083708599875,0.4693443775177002,0.9640377425672068,0.9196428571428572
0.41864248682746064,0.4490727186203003,0.9806613850810042,0.923469387755102
0.3927257844575848,0.43430837988853455,0.9759287282653849,0.9336734693877551
0.38814653171899355,0.4282982051372528,0.9820114533262121,0.9349489795918368
0.3686532724613427,0.42308562994003296,0.9879903269835618,0.9432397959183673
0.3596355539213498,0.42151781916618347,0.9846745000296718,0.9489795918367346
0.35322772125752594,0.42353561520576477,0.9862730698474869,0.9457908163265306
0.35025361765060115,0.4282894432544708,0.9904975965818053,0.9400510204081634
0.34374394028854627,0.4267967939376831,0.9880867604296479,0.9419642857142857
0.33604537476867397,0.42125099897384644,0.9962242596878523,0.9413265306122448
0.3327683962488368,0.41342756152153015,0.9956604949261172,0.9419642857142856
0.3257118858326433,0.4121493101119995,0.9981084208652307,0.9438775510204083
0.33205433441918336,0.41052472591400146,0.9971440864043677,0.9432397959183674
0.3269361751166668,0.40570199489593506,0.9993917274939174,0.943877551020408
0.3258977325504623,0.4058951437473297,0.998968903922616,0.940688775510204
0.3225886913291172,0.4104216694831848,0.9983457955017505,0.9375
0.31915027028168974,0.4150404632091522,0.9992359503887009,0.9381377551020407
0.32295791847134797,0.41867461800575256,0.9984125571182719,0.9343112244897959
0.32241882571348157,0.42234453558921814,0.9980861669930569,0.9317602040816326
0.3192704831311764,0.4239928126335144,0.9997106996617412,0.9317602040816326
0.3211330132248921,0.42523032426834106,0.9993101299626135,0.9336734693877551
