train_loss,val_loss,train_auc,val_auc
0.7479844755596585,0.6681743860244751,0.4830325808685638,0.5525197328476017
0.7437127841843499,0.7072573304176331,0.5035055364910397,0.583485124468731
0.6974812534120348,0.6983516216278076,0.62933134128596,0.6745598057073466
0.6690665576193068,0.6398101449012756,0.615457042587794,0.7929568913175471
0.6651086727778117,0.7050876617431641,0.6509170421209078,0.9034608378870673
0.6462913791338603,0.6480607390403748,0.7572659149800406,0.920461445051609
0.6235351271099514,0.5632473230361938,0.7323030713324151,0.9216757741347904
0.6191211236847771,0.6285970211029053,0.7457104839274459,0.9234972677595628
0.6181853228145175,0.6064156889915466,0.7682455198387687,0.9241044323011536
0.5930628432167901,0.5130637884140015,0.7753966586517886,0.9156041287188827
0.595990408791436,0.549992561340332,0.7798709838068336,0.9192471159684273
0.582836467689938,0.5894254446029663,0.8041801869100699,0.9198542805100182
0.5843033644888136,0.48029765486717224,0.7842986203515652,0.9228901032179722
0.5736040181583828,0.48038968443870544,0.8160935639750683,0.9259259259259259
0.5686274250348409,0.5402118563652039,0.8050050190256087,0.9319975713418337
0.5492045164108277,0.4643848240375519,0.8262794624584666,0.9392835458409229
0.5578468177053664,0.4556290805339813,0.806001042712297,0.9423193685488768
0.5359218782848783,0.47614461183547974,0.8309950121001315,0.9465695203400122
0.5251170568996005,0.44615638256073,0.838566348405973,0.9508196721311476
0.5322966602113511,0.43958961963653564,0.8305359074320485,0.9508196721311476
0.5370950433943007,0.4472516179084778,0.8258748278357496,0.9526411657559198
0.5127332170804342,0.4282700717449188,0.8490790671615659,0.9508196721311476
0.5192261536916097,0.4259242117404938,0.8487055582790579,0.95264116575592
0.5084747347566817,0.43102070689201355,0.8460987775365534,0.9544626593806922
0.5212331844700707,0.4114150106906891,0.8382395281337783,0.9538554948391015
0.5188896497090657,0.4209347069263458,0.8322633860136486,0.9556769884638738
0.5225816130638122,0.41989657282829285,0.839826940884438,0.9581056466302369
0.5020609411928388,0.4007757008075714,0.8513745905019803,0.9556769884638737
0.5099064734246995,0.3970068693161011,0.8456085471282613,0.9562841530054644
0.48279352453019886,0.45023155212402344,0.8673343137941499,0.9587128111718276
