train_loss,val_loss,train_auc,val_auc
0.7958000093861356,0.7680174112319946,0.5121034272325229,0.5203619909502262
0.7000837273936454,0.752044141292572,0.6508803519901153,0.5509049773755657
0.6699727464243362,0.7185003161430359,0.8252555921374811,0.6182126696832579
0.6511980894484807,0.6775469183921814,0.873202190897379,0.7341628959276019
0.6243895738502669,0.642549455165863,0.9135092781641063,0.7912895927601811
0.5824247748473954,0.5972386002540588,0.9344990996828171,0.8195701357466063
0.5125541240791154,0.5402628183364868,0.9426207894161877,0.8478506787330317
0.40675648770045714,0.47929543256759644,0.9444440258869442,0.8642533936651584
0.29736168788430467,0.3995615839958191,0.9605141225486135,0.8874434389140271
0.20556091773705404,0.42878103256225586,0.9787314191861736,0.9078054298642535
0.15200777522853162,0.584158182144165,0.9873126850547348,0.9106334841628958
0.09779869699901571,0.46269679069519043,0.9951932856680052,0.9095022624434388
0.08168103948968355,0.44882112741470337,0.9959391551333148,0.9027149321266967
0.06760054175319567,0.4681227505207062,0.9967754330186618,0.8987556561085973
0.041301806340289245,0.48198482394218445,0.9990205754495936,0.8936651583710407
0.0335846594916504,0.4897027909755707,0.9996157642148406,0.8936651583710407
0.023139939302466606,0.5152596831321716,0.9998869894749531,0.8953619909502263
0.025828216011162666,0.5739855170249939,0.9997890470199124,0.8981900452488687
0.014493471815612146,0.6507505178451538,0.999939727719975,0.9004524886877827
0.0074850515223266,0.707879900932312,1.0,0.9049773755656108
0.01799471571512235,0.6167334318161011,0.9998794554399499,0.9089366515837105
0.0041127872266526755,0.5458678603172302,1.0,0.9111990950226244
0.004018910117243808,0.5263164639472961,1.0,0.9106334841628959
0.004487927135365094,0.5329018235206604,1.0,0.9089366515837105
0.004153566351007732,0.559593915939331,1.0,0.9078054298642535
0.005630845374483717,0.6123348474502563,1.0,0.906108597285068
0.011772413999529281,0.5822259783744812,0.9999472617549781,0.9078054298642535
0.006353813882591457,0.6037348508834839,0.9999849319299938,0.908371040723982
0.0017638139495412346,0.6195608377456665,1.0,0.9083710407239819
0.0034323679575889976,0.6345999240875244,1.0,0.9083710407239819
