train_auc,val_auc,train_loss,val_loss
0.4917621612548828,0.5092974901199341,0.6983326077461243,0.6939939260482788
0.5626419186592102,0.735020637512207,0.6910383105278015,0.6877644062042236
0.6262912750244141,0.7324379682540894,0.6850550174713135,0.67849200963974
0.5856091380119324,0.7334710955619812,0.6864507794380188,0.6744226813316345
0.6302412748336792,0.7303719520568848,0.677803635597229,0.6669545769691467
0.5621185302734375,0.7381198406219482,0.6873730421066284,0.6639510989189148
0.6124972105026245,0.7485795021057129,0.6777507662773132,0.6581321358680725
0.6085662841796875,0.7541322708129883,0.6786797046661377,0.6556587219238281
0.6359004974365234,0.7680784463882446,0.6728385090827942,0.6511269211769104
0.6546651124954224,0.7763429880142212,0.6689833402633667,0.6489410996437073
0.6611876487731934,0.7849302291870117,0.6656264662742615,0.6447267532348633
0.67572021484375,0.789514422416687,0.6623703241348267,0.6427221298217773
0.6453121304512024,0.7997159361839294,0.6674251556396484,0.6391314268112183
0.7056884765625,0.8066245317459106,0.6540657877922058,0.6372662782669067
0.6738080978393555,0.8288997411727905,0.6618335843086243,0.6337943077087402
0.72698974609375,0.8360666036605835,0.6502717137336731,0.6319725513458252
0.7241840362548828,0.8529829978942871,0.6509292125701904,0.6282718777656555
0.7376402616500854,0.8636363744735718,0.6449940204620361,0.6262713670730591
0.7338664531707764,0.8778408765792847,0.6470841765403748,0.6220337152481079
0.7272109985351562,0.8815212249755859,0.6490907073020935,0.6200172305107117
0.7435522079467773,0.8873966932296753,0.6443742513656616,0.6157585382461548
0.7373275756835938,0.8921746015548706,0.6433995366096497,0.6138238906860352
0.7526902556419373,0.9009556174278259,0.6394129991531372,0.6099526882171631
0.7820510864257812,0.9061208367347717,0.6312999129295349,0.6080057621002197
0.7625033855438232,0.9090908765792847,0.632872998714447,0.6040320992469788
0.7730026245117188,0.9118672609329224,0.6306852102279663,0.6021364331245422
0.7698001265525818,0.9176781177520752,0.6294516324996948,0.5985021591186523
0.7648239135742188,0.9188404083251953,0.6265144944190979,0.5967113971710205
0.7875463962554932,0.92168128490448,0.6205761432647705,0.5933854579925537
0.8308334350585938,0.9221978187561035,0.6083296537399292,0.5915225148200989
