train_loss,val_loss,train_auc,val_auc
1.2050419444493856,0.6394384503364563,0.4984816669358747,0.49232736572890023
0.689137148772119,0.5961466431617737,0.5003392020675173,0.38363171355498726
1.1004601133698448,0.5931023359298706,0.4554030043611695,0.43861892583120204
0.8489970708275861,0.6199950575828552,0.482523017283153,0.448849104859335
0.6012387137574521,0.7609744071960449,0.5500242287191084,0.43734015345268545
0.7962363695928332,0.7347317934036255,0.5983847520594412,0.45012787723785164
0.6690294755333885,0.6012917160987854,0.5789856242933291,0.40537084398976986
0.6091551215465906,0.6535652875900269,0.5739460507187853,0.4053708439897698
0.651248970452477,0.6555765271186829,0.572072363107737,0.4194373401534527
0.6277311376284364,0.5996556878089905,0.5521725084800517,0.45012787723785164
0.5815475846569381,0.6027873158454895,0.6566628977548054,0.5652173913043479
0.6040312261079934,0.6618139147758484,0.6997738652883218,0.6406649616368286
0.6263424451338416,0.5923463106155396,0.7374899047003713,0.6240409207161125
0.5508329612261046,0.572698712348938,0.7032789533193344,0.571611253196931
0.5838484610040771,0.5927340388298035,0.5947665966725892,0.5652173913043479
0.5833494036380408,0.5771005749702454,0.5951865611371345,0.5946291560102301
0.566566195451852,0.5526549816131592,0.7108060087223389,0.6713554987212276
0.5315171520552746,0.5689055323600769,0.7428040704248101,0.7058823529411764
0.571607921106505,0.5519925355911255,0.7495396543369407,0.7046035805626598
0.5407044202248681,0.5404773354530334,0.7442093361330964,0.69693094629156
0.5163157648156246,0.5365082025527954,0.7508803101276046,0.6943734015345269
0.5356104362244699,0.5329653024673462,0.7271523178807948,0.7122762148337596
0.5047459188523352,0.5294370651245117,0.7817476982716847,0.7237851662404092
0.49198937458575515,0.5203616619110107,0.7874495235018575,0.7314578005115089
0.5065471835952392,0.5198858976364136,0.8032789533193345,0.7327365728900257
0.4887623983483476,0.5231606364250183,0.7984009045388467,0.7289002557544757
0.53266808905916,0.5266587734222412,0.7124858665805202,0.7263427109974425
0.48195008404964645,0.5132243633270264,0.8242933290260055,0.7352941176470589
0.521522805333775,0.5192157030105591,0.7784687449523503,0.7416879795396419
0.5054332610757594,0.5118696689605713,0.7801001453723146,0.7442455242966752
