train_loss,val_loss,train_auc,val_auc
0.8031050536296797,0.6887794733047485,0.4713624812666971,0.43617021276595747
0.7589151326985283,0.620296061038971,0.46484654981429596,0.34308510638297873
0.6300726700806575,0.7133710980415344,0.45728806932951066,0.2845744680851064
0.650916695169799,0.6185528039932251,0.5154427575421907,0.3138297872340426
0.6083154062111322,0.6695783138275146,0.5289144458200299,0.4162234042553191
0.6583062808250149,0.6017727851867676,0.5186844334397602,0.4202127659574468
0.5694135026923263,0.5956695675849915,0.6040920049521079,0.4667553191489362
0.5946932416973691,0.57157963514328,0.5979833192154819,0.5492021276595744
0.5409494090738993,0.5657492280006409,0.674073108750896,0.6196808510638299
0.5698160851596723,0.5474719405174255,0.6531732586173195,0.6422872340425532
0.547854755970246,0.5435510277748108,0.6728513716035708,0.6715425531914894
0.5287343182878274,0.5570386648178101,0.7284485567211834,0.7061170212765957
0.5313735657940999,0.5091083645820618,0.7165081123346583,0.7566489361702128
0.5127807987352531,0.4992528557777405,0.7659151625724897,0.7845744680851063
0.4926211582148139,0.5482090711593628,0.8036424056818922,0.7832446808510638
0.5142310832273513,0.5654147267341614,0.7828402945201016,0.8031914893617021
0.49430427003034294,0.47829267382621765,0.7848439434417149,0.8071808510638298
0.4986473444098882,0.47830796241760254,0.7819769336026585,0.8151595744680851
0.48353773397982863,0.5089929699897766,0.7877924024239266,0.8138297872340425
0.4809147543448178,0.4778185784816742,0.7956766794813319,0.8151595744680851
0.4735371518262567,0.4643517732620239,0.8055157359744576,0.8125
0.44880727560337424,0.4604548513889313,0.8405551573597445,0.8071808510638299
0.4560170117334036,0.4612049460411072,0.8343487326513326,0.800531914893617
0.45471381705500014,0.48048004508018494,0.8323287939010882,0.8111702127659575
0.46023602101042094,0.44650697708129883,0.8157620381833584,0.8151595744680852
0.4511245439184328,0.4422512948513031,0.825454486218805,0.8218085106382979
0.43494146265448097,0.4417800307273865,0.8458167720075584,0.8271276595744681
0.43439225281411104,0.43866243958473206,0.8451000195477943,0.8231382978723404
0.45140623812581976,0.43605685234069824,0.8155828500684172,0.8244680851063829
0.44537097810636445,0.43216753005981445,0.832019287157099,0.8311170212765958
