train_loss,val_loss,train_auc,val_auc
0.6597116514110735,0.6267507672309875,0.49226296236472294,0.37101063829787234
0.6279960210948067,0.6151997447013855,0.5299143918591505,0.39893617021276595
0.6492746655103782,0.6107778549194336,0.5360846389920852,0.4667553191489362
0.6300815369356125,0.6093204021453857,0.5110159909546116,0.5691489361702128
0.6446487496668429,0.6109749674797058,0.5191245356162171,0.5944148936170213
0.6318542878683026,0.5945377945899963,0.5986108867711193,0.615691489361702
0.5958934492180904,0.5610764026641846,0.5857858181230818,0.6303191489361701
0.6209755691827512,0.5370212197303772,0.5728638345986109,0.6728723404255319
0.615665821574376,0.5288159251213074,0.5553545469229526,0.7127659574468085
0.5743084860145514,0.533254861831665,0.6405911807462445,0.7327127659574468
0.5856357778882385,0.5241582989692688,0.6388144080116298,0.7433510638297871
0.5948657433829418,0.5188460350036621,0.6287837183007592,0.7566489361702128
0.5629013727905491,0.4996569752693176,0.6683895978032628,0.7579787234042553
0.5830424237272531,0.49577897787094116,0.684251332579551,0.7513297872340425
0.5762505002200284,0.494660884141922,0.6540461960910999,0.7526595744680851
0.5875591529456902,0.48965248465538025,0.6548376675819739,0.7672872340425532
0.5725083850496806,0.4904807507991791,0.6767081246971409,0.7832446808510638
0.5788976482104066,0.4950844347476959,0.6481989985462768,0.7832446808510638
0.5726077026436885,0.4906994104385376,0.6988693264416087,0.8018617021276596
0.581172509839403,0.48907187581062317,0.7156517525440155,0.8005319148936171
0.5731891634842504,0.48278889060020447,0.6447585204328865,0.8098404255319149
0.5594360263696116,0.4857638478279114,0.7225973186884187,0.8138297872340425
0.5592304296565779,0.48350727558135986,0.6826522371183976,0.8178191489361701
0.5456293759711498,0.4802040159702301,0.6891616863188499,0.8098404255319148
0.5694760347645126,0.47956496477127075,0.7025036343078662,0.8031914893617021
0.5540711366556546,0.48291462659835815,0.7433694072040059,0.8071808510638299
0.5545243188446644,0.48309415578842163,0.7107737037635276,0.8018617021276596
0.5402415807021917,0.4821709394454956,0.7321918914553384,0.8058510638297873
0.5389523431791554,0.4832790791988373,0.716766273623001,0.8125
0.5493098135088005,0.5050302147865295,0.7072040058148925,0.8125
