train_auc,val_auc,train_loss,val_loss
0.5559312105178833,0.7251196503639221,0.6916111707687378,0.66578608751297
0.7134170532226562,0.7165533304214478,0.6678076982498169,0.6467040181159973
0.744552493095398,0.7089947462081909,0.6412582993507385,0.618504524230957
0.71551513671875,0.7054673433303833,0.6255003213882446,0.6080470681190491
0.7405321002006531,0.704459547996521,0.5941751599311829,0.5946983098983765
0.6981201171875,0.7049635052680969,0.6144258379936218,0.5904510617256165
0.7646116018295288,0.7039556503295898,0.5780078172683716,0.5857806205749512
0.70068359375,0.7047115564346313,0.6044434309005737,0.5848726034164429
0.7468109130859375,0.7059713006019592,0.5759161710739136,0.5846534371376038
0.684714674949646,0.706727147102356,0.6423003673553467,0.5848256945610046
0.7672346234321594,0.710254430770874,0.5605212450027466,0.5858654379844666
0.6991424560546875,0.7077349424362183,0.6166045069694519,0.586247444152832
0.739288330078125,0.7163013219833374,0.5880171060562134,0.5864289999008179
0.8004997968673706,0.7145376801490784,0.5476801991462708,0.5863693356513977
0.7525978088378906,0.7203325629234314,0.5774829387664795,0.5856442451477051
0.7038733959197998,0.7218443155288696,0.6051139831542969,0.5850005149841309
0.7882289290428162,0.7241119146347046,0.55790114402771,0.5836363434791565
0.738739013671875,0.7311665415763855,0.5971376895904541,0.5827243328094482
0.7839241027832031,0.735953688621521,0.5617086887359619,0.5808059573173523
0.6926280856132507,0.7392290830612183,0.6525958180427551,0.5795851945877075
0.752281665802002,0.7432602643966675,0.5787563323974609,0.5776480436325073
0.800384521484375,0.7437641620635986,0.5555850267410278,0.5767896175384521
0.7865486145019531,0.7495590448379517,0.5603041648864746,0.5753812193870544
0.6984589099884033,0.7528344392776489,0.6317957043647766,0.5747727751731873
0.7636871337890625,0.7581255435943604,0.5836814045906067,0.573867917060852
0.815460205078125,0.7573696374893188,0.542830765247345,0.5735548734664917
0.7691373825073242,0.7629126310348511,0.5853646397590637,0.5731089115142822
0.8310699462890625,0.7669438123703003,0.5325345993041992,0.5729233026504517
0.8046836853027344,0.7684555649757385,0.5517460703849792,0.5723981261253357
0.7359433174133301,0.7692114114761353,0.6225852370262146,0.572235107421875
