train_auc,val_auc,train_loss,val_loss
0.6847890615463257,0.7576215863227844,0.6844444870948792,0.6162819266319275
0.778717041015625,0.7702192068099976,0.6317003965377808,0.6302563548088074
0.7667509317398071,0.7747544050216675,0.6541371941566467,0.6132667660713196
0.7542877197265625,0.775762140750885,0.6799988746643066,0.5954656600952148
0.7718086242675781,0.7845804691314697,0.6342697143554688,0.5692658424377441
0.7301124930381775,0.7848324775695801,0.7022135257720947,0.5742427706718445
0.743950605392456,0.7641723155975342,0.638907790184021,0.6177374124526978
0.7315826416015625,0.7712270021438599,0.6495749354362488,0.6168791055679321
0.7652566432952881,0.7999496459960938,0.6309812664985657,0.5784327983856201
0.7782440185546875,0.8077601194381714,0.6087692975997925,0.5598030686378479
0.7765869498252869,0.8178382515907288,0.6066375374794006,0.5445966124534607
0.8186798095703125,0.8190979957580566,0.5570757389068604,0.5475508570671082
0.7887020111083984,0.8248928785324097,0.615443766117096,0.5514250993728638
0.79541015625,0.8261526823043823,0.5955542325973511,0.5464594960212708
0.8127021789550781,0.8289241790771484,0.5758314728736877,0.5300166606903076
0.8321532011032104,0.8321995735168457,0.5577292442321777,0.5239800214767456
0.8195968866348267,0.8357269167900085,0.54863440990448,0.5281805396080017
0.822845458984375,0.8344671130180359,0.544436514377594,0.5317844748497009
0.8258102536201477,0.8330813646316528,0.5489665269851685,0.5368334054946899
0.8520660400390625,0.8338372111320496,0.524607241153717,0.5332902669906616
0.8683579564094543,0.841269850730896,0.4997544586658478,0.514298677444458
0.79833984375,0.8432855010032654,0.5774074196815491,0.5063919425010681
0.8672351837158203,0.8460569381713867,0.4881744980812073,0.5021705031394958
0.7396918535232544,0.8480725288391113,0.6714060306549072,0.5000578761100769
0.8451213836669922,0.851095974445343,0.5148943662643433,0.4947551190853119
0.8109121322631836,0.8526077270507812,0.5614988803863525,0.49271997809410095
0.8533405065536499,0.8558831214904785,0.5021472573280334,0.4971439242362976
0.8222885131835938,0.8553792238235474,0.5466006994247437,0.5045911073684692
0.8666191101074219,0.8557571172714233,0.5049386024475098,0.50754314661026
0.6984589695930481,0.8586546182632446,0.6580210328102112,0.5104166865348816
