train_auc,val_auc,train_loss,val_loss
0.4901048541069031,0.7143253087997437,0.8297092914581299,0.633080005645752
0.5056838989257812,0.7306574583053589,0.827246367931366,0.6251003742218018
0.5571426153182983,0.7704498171806335,0.7915289998054504,0.6361491680145264
0.5735931396484375,0.6770933866500854,0.7658421993255615,0.660472571849823
0.5780086517333984,0.6851211190223694,0.7617738842964172,0.6528617143630981
0.58172607421875,0.7264360189437866,0.7450913190841675,0.6398422718048096
0.6574708819389343,0.7994463443756104,0.7071446180343628,0.6052454113960266
0.6410293579101562,0.8101038336753845,0.708287239074707,0.5921058058738708
0.702878475189209,0.8132871389389038,0.671122670173645,0.5777587294578552
0.7188339233398438,0.8078892230987549,0.6461610794067383,0.5791824460029602
0.7402496337890625,0.789411723613739,0.640926718711853,0.5872291922569275
0.7022064328193665,0.7815916538238525,0.6733910441398621,0.5919690728187561
0.7555732727050781,0.7635294198989868,0.626015305519104,0.5990212559700012
0.784270167350769,0.7677508592605591,0.6172794103622437,0.5948033332824707
0.7530586123466492,0.7883737087249756,0.627415657043457,0.5784246325492859
0.7669296264648438,0.7925259470939636,0.6069937944412231,0.5733211040496826
0.7523384094238281,0.7966781854629517,0.6209840774536133,0.5654293298721313
0.7968221306800842,0.7948789000511169,0.572411298751831,0.564544141292572
0.7741374969482422,0.790449857711792,0.6073013544082642,0.5650739073753357
0.8295148611068726,0.792941153049469,0.5505101680755615,0.5640358328819275
0.8113040924072266,0.7918338775634766,0.568189263343811,0.5635785460472107
0.8095567226409912,0.7940484285354614,0.566982626914978,0.5603511333465576
0.8141007423400879,0.8070588707923889,0.5687242150306702,0.5471433401107788
0.799346923828125,0.8091349601745605,0.5690240859985352,0.5453606247901917
0.8217201232910156,0.8130795955657959,0.5500345230102539,0.5404959917068481
0.7836257219314575,0.8183391094207764,0.5875968933105469,0.5365709066390991
0.8134242296218872,0.8268511891365051,0.5528779029846191,0.5261407494544983
0.8370361328125,0.8256055116653442,0.5305491089820862,0.5279483795166016
0.817402720451355,0.8189619779586792,0.5477089881896973,0.5333779454231262
0.8527374267578125,0.8144636750221252,0.5219005942344666,0.5352881550788879
